"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper","mobility_data_type","mobility_composite","total_tests_data_type","total_tests","confirmed_infections","est_infections_mean","est_infections_lower","est_infections_upper"
13635,"North Dakota","2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",1.43954492968781,,,,0,"0","0"
13636,"North Dakota","2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",0.565002567362445,,,,0,"0","0"
13637,"North Dakota","2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-0.523815557438212,"observed",7.58879245018328,0.153427720411825,72.0533609652316,"0","464.189622989572"
13638,"North Dakota","2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-1.83771635695254,"observed",9.4931455406594,0.086120276532558,72.6666866678813,"0","432.599546571243"
13639,"North Dakota","2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-3.37923392627887,"observed",12.3061656360236,0.135898663683809,75.0992160023772,"0","479.319071790123"
13640,"North Dakota","2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-5.14121299766965,"observed",16.391509666172,0.208495679901577,67.2958880939901,"0","459.021399880982"
13641,"North Dakota","2020-03-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-7.10667401996253,"observed",22.3054861051662,0.314987190122418,72.7960812905039,"7.73785463222861","441.099033732747"
13642,"North Dakota","2020-03-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-9.24942485033263,"observed",30.9541284139205,0.486138772684818,13.6577701558594,"7.73109518949938","30.3481652166662"
13643,"North Dakota","2020-03-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-11.5354664411107,"observed",43.6736389956205,0.785941270885158,16.1787028329141,"8.03770622919316","38.3546574404823"
13644,"North Dakota","2020-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-13.9249837756398,"observed",61.8981284764104,1.31139847804958,20.6058614608387,"8.56455348845201","53.5771215139188"
13645,"North Dakota","2020-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-16.3745119885546,"observed",85.9777322554928,2.15572046584453,27.3760152576454,"9.623308143478","73.0689350985925"
13646,"North Dakota","2020-03-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-18.8393433974352,"observed",113.489217758221,3.30770643395238,36.4760170071693,"11.9319397155543","94.3091797497671"
13647,"North Dakota","2020-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-21.2765782220298,"observed",139.180563063621,4.54185494206328,47.2285588413359,"16.2490411762405","114.086292696265"
13648,"North Dakota","2020-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-23.6482061634196,"observed",158.548717022732,5.49881001053876,58.2992673214256,"22.7628433385329","137.088450487482"
13649,"North Dakota","2020-03-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-25.9236149087392,"observed",172.030999398919,6.01071834216367,67.9708106103699,"31.0441598123297","154.891750337844"
13650,"North Dakota","2020-03-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-28.0806996983172,"observed",184.847421114101,6.30491461608825,74.5956712175914,"40.068316911572","163.07005563491"
13651,"North Dakota","2020-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-30.1052454380258,"observed",203.252393343025,6.80009471162044,77.0760962759835,"46.8137556533308","165.452775416576"
13652,"North Dakota","2020-03-25",10.27765,7.55,13.9,3,3,3,3,3,3,0,0,0,10.27765,7.55,13.9,3,3,3,0,0,0,0,0,0,0,0,0,"observed",-31.9890811461667,"observed",231.273694127152,7.77080251498824,75.2093601474344,"42.252844922563","166.015461826593"
13653,"North Dakota","2020-03-26",10.27765,7.55,13.9,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-33.7281648344743,"observed",268.85391909779,9.20623998961685,69.8480021383294,"35.9250837048586","154.969373928992"
13654,"North Dakota","2020-03-27",10.27765,7.55,13.9,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-35.3208603710339,"observed",311.178125984619,10.86740981832,62.8358991447336,"31.9766811592717","141.176799643456"
13655,"North Dakota","2020-03-28",10.27765,7.55,13.9,3.47415,3.15,3.85,3.31345,3.1,3.6,0,0,0,0,0,0,0.47415,0.15,0.85,0,0,0,0,0,0,0,0,0,"observed",-36.7665472963856,"observed",350.473957017551,12.4262332760602,56.7030719692095,"31.45173912763","124.859482664714"
13656,"North Dakota","2020-03-29",10.27765,7.55,13.9,3.47415,3.15,3.85,3.31345,3.1,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"observed",-38.0647481061072,"observed",380.741847210292,13.6319919164486,54.0930350490655,"31.4132305505756","116.217910212102"
13657,"North Dakota","2020-03-30",10.27765,7.55,13.9,3.47415,3.15,3.85,3.31345,3.1,3.6,3,3,3,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,"observed",-39.2147872219325,"observed",401.591940920506,14.4282415038706,57.0422122799829,"31.5432867825889","131.543896652007"
13658,"North Dakota","2020-03-31",7.27765,4.55,10.9,0.47415,0.15,0.85,0.31345,0.1,0.6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,"observed",-40.21576403027,"observed",417.448661475208,14.9384320818806,66.2689367156533,"31.6355521018351","156.624543786394"
13659,"North Dakota","2020-04-01",0.47415,0.15,0.85,0.47415,0.15,0.85,0.31345,0.1,0.6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,"observed",-41.0667797615715,"observed",433.462626861183,15.3331161753127,80.7284623483164,"33.372586901823","190.748363047152"
13660,"North Dakota","2020-04-02",0.47415,0.15,0.85,0.47415,0.15,0.85,0.31345,0.1,0.6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,"observed",-41.7675323860026,"observed",452.202508588161,15.700709763348,97.6907165792001,"39.6899682828065","228.541671918514"
13661,"North Dakota","2020-04-03",0.47415,0.15,0.85,0.47415,0.15,0.85,0.31345,0.1,0.6,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,"observed",-42.3192346474111,"observed",472.92882654291,16.019109973292,113.545295103864,"51.4383147995272","258.87601238791"
13662,"North Dakota","2020-04-04",3.88475,2.45,6.05,1.47415,1.15,1.85,1.31345,1.1,1.6,0,0,0,3.4106,2.05,5.50125,1,1,1,3,3,3,0,0,0,0,0,0,"observed",-42.7254730444203,"observed",492.934297152882,16.2124855159983,125.061209995648,"66.3543577502747","273.602445420141"
13663,"North Dakota","2020-04-05",7.2866,5.14875,10.2,2.47415,2.15,2.85,2.31345,2.1,2.6,0,0,0,3.40185,1.95,5.6,1,1,1,3,3,3,0,0,0,0,0,0,"observed",-42.9921409247468,"observed",509.316694761241,16.2230501988804,130.476245746689,"79.1368580274057","285.389208177816"
13664,"North Dakota","2020-04-06",10.69285,7.9,14.15125,3.47415,3.15,3.85,3.31345,3.1,3.6,0,0,0,3.40625,2,5.50125,1,1,1,3,3,3,0,0,0,0,0,0,"observed",-43.127017766056,"observed",519.654272651575,16.0478190553669,129.846997530144,"77.9693214310564","281.291136630708"
13665,"North Dakota","2020-04-07",14.09245,10.95,18.15,4.6279,4.25,5.05,4.415,4.15,4.75,0,0,0,3.3996,2.05,5.7,1.15375,1,1.4,3,3,3,0,0,0,0,0,0,"observed",-43.1391298860062,"observed",521.413441225941,15.7451441045127,124.686208362019,"72.0079104817843","268.410540178092"
13666,"North Dakota","2020-04-08",17.51505,13.79875,22,5.7813,5.35,6.25,5.5134,5.2,5.9,0,0,0,3.4226,2,5.35125,1.1534,1,1.4,3,3,3,0,0,0,0,0,0,"observed",-43.037601800165,"observed",511.716140575743,15.424022886864,117.221623389707,"67.2346888809707","251.363626016677"
13667,"North Dakota","2020-04-09",17.51505,13.79875,22,5.9354,5.5,6.45,5.6137,5.3,6.05,1,1,1,0,0,0,0.1541,0,0.4,4,4,4,0,0,0,0,0,0,"observed",-42.8307837342947,"observed",488.993122739521,15.2253275334498,109.703372843704,"64.4313225763844","234.960574425076"
13668,"North Dakota","2020-04-10",16.51505,12.79875,21,4.6155,4.25,5.05,4.4011,4.15,4.75,1,1,1,0,0,0,0.15425,0,0.4,5,5,5,0,0,0,0,0,0,"observed",-42.5260646881069,"observed",455.615613100606,15.2984163900916,103.991696825897,"63.3642323933108","225.438333774499"
13669,"North Dakota","2020-04-11",13.2582,9.95,17.35375,3.7715,3.35,4.25,3.50225,3.2,3.9,1,1,1,0,0,0,0.156,0,0.4,6,6,6,0,0,0,0,0,0,"observed",-42.1302786034681,"observed",418.64642498875,15.7969466633837,101.502903894958,"63.1204747483389","219.155503374337"
13670,"North Dakota","2020-04-12",10.00975,7.2,13.5025,2.7715,2.35,3.25,2.50225,2.2,2.9,1,1,1,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,"observed",-41.6505740455005,"observed",387.34475535944,16.9075539745076,99.7176341618161,"62.4438227741299","210.548287468547"
13671,"North Dakota","2020-04-13",6.7576,4.54875,9.70125,1.7715,1.35,2.25,1.50225,1.2,1.9,1,1,1,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,"observed",-41.0955544204589,"observed",369.68114643033,18.8836821594331,99.3752198582838,"62.1154243712011","214.131222795852"
13672,"North Dakota","2020-04-14",6.4853,4.15,9.35,1.7715,1.35,2.25,1.50225,1.2,1.9,0,0,0,3.4472,2,5.75,1,1,1,8,8,8,0,0,0,0,0,0,"observed",-40.4762244083843,"observed",370.453911261252,22.0129404449597,101.066682567833,"62.5260937261985","224.512478645695"
13673,"North Dakota","2020-04-15",7.7071,5.34875,10.95125,2.7715,2.35,3.25,2.50225,2.2,2.9,0,0,0,3.4884,2.05,5.85125,1,1,1,8,8,8,0,0,0,0,0,0,"observed",-39.8053117877209,"observed",391.007389892464,26.4605873684292,102.628872949431,"62.0787434609927","230.170453851396"
13674,"North Dakota","2020-04-16",11.15455,8.15,14.90125,3.7715,3.35,4.25,3.50225,3.2,3.9,0,0,0,3.44745,2,5.7,1,1,1,8,8,8,0,0,0,0,0,0,"observed",-39.0961861444036,"observed",428.892175999938,32.030840888884,102.851208691087,"59.754921404057","241.366949870731"
13675,"North Dakota","2020-04-17",14.58265,11.2,18.70125,4.9242,4.5,5.45,4.6047,4.25,5,0,0,0,3.4281,2,5.55,1.1527,1,1.4,8,8,8,0,0,0,0,0,0,"observed",-38.3618854461811,"observed",477.458163950638,37.9836507498304,103.297228400597,"57.0066914314753","255.530493519155"
13676,"North Dakota","2020-04-18",18.0297,14.1,23.2,6.0827,5.6,6.65,5.70755,5.35,6.15125,0,0,0,3.44705,2,5.80125,1.1585,1,1.4,8,8,8,0,0,0,0,0,0,"observed",-37.6145476118203,"observed",527.655099564243,43.1175186130878,103.454993299049,"54.2464123636397","256.911957715347"
13677,"North Dakota","2020-04-19",21.4842,17.29625,26.85125,7.2403,6.7,7.85,6.81065,6.44875,7.25125,1,1,1,3.4545,2,5.55,1.1576,1,1.45,9,9,9,0,0,0,0,0,0,"observed",-36.8647662014467,"observed",573.521420950576,46.2334733009816,101.918888240553,"51.334566376204","257.979249975175"
13678,"North Dakota","2020-04-20",23.92145,19.5,29.4,7.2429,6.75,7.85,6.8122,6.4,7.3,1,1,1,3.43725,2,5.45,1.15635,1,1.4,10,10,10,0,0,0,0,0,0,"observed",-36.1210755771987,"observed",617.608705528684,46.8513729140381,100.386558067853,"48.3190277154965","258.315053844501"
13679,"North Dakota","2020-04-21",24.02815,19.5,29.35,7.24595,6.75,7.85,6.8154,6.45,7.3,1,1,1,3.4012,2,5.55375,1.15645,1,1.4,11,11,11,0,0,0,0,0,0,"observed",-35.3900269637954,"observed",670.82831977716,45.6483300701602,98.8660330253745,"44.9612638004473","258.495030219175"
13680,"North Dakota","2020-04-22",24.1431,19.65,29.4025,7.24775,6.75,7.85,6.8144,6.4,7.3,1,1,1,3.44485,2,5.8,1.1559,1,1.4,12,12,12,0,0,0,0,0,0,"observed",-34.676741647022,"observed",746.879356670442,44.1528236620339,97.4217181588064,"42.7114051619719","260.897493912891"
13681,"North Dakota","2020-04-23",24.33805,19.99875,29.70125,7.24985,6.7,7.85,6.8151,6.4,7.3,1,1,1,3.4848,2,5.65,1.15635,1,1.4,13,13,13,0,0,0,0,0,0,"observed",-33.9850079182153,"observed",855.476874766767,43.8073259416577,94.9591289263391,"38.9877944716776","259.623411578799"
13682,"North Dakota","2020-04-24",24.3294,19.75,29.6,7.24985,6.7,7.9,6.8155,6.44875,7.3,1,1,1,3.41685,1.95,5.65125,1.156,1,1.4,14,14,14,0,0,0,0,0,0,"observed",-33.3177600305484,"observed",996.857925466999,45.145962606326,91.0717992463425,"34.3515370786743","253.57296491499"
13683,"North Dakota","2020-04-25",24.33565,19.64875,29.35,7.4104,6.8,8.1,6.91925,6.5,7.45,1,1,1,3.45025,2,5.75,1.16055,1,1.4,15,15,15,0,0,0,0,0,0,"observed",-32.6775468885145,"observed",1159.41806292454,47.6364461927618,87.229895579391,"30.1462097365031","252.778022540308"
13684,"North Dakota","2020-04-26",24.33085,19.54875,29.45375,7.5694,6.95,8.3,7.0212,6.59875,7.55,1,1,1,3.4479,2,5.75,1.159,1,1.45,16,16,16,0,0,0,0,0,0,"observed",-32.0663120396453,"observed",1324.1967338768,50.1856938138918,82.9370668997157,"26.0755723903218","246.71015391465"
13685,"North Dakota","2020-04-27",24.4556,19.7,29.90375,7.7602,7.1,8.65,7.15785,6.65,7.95,1,1,1,3.5599,2.04875,6.45,1.1908,1,2.05,17,17,17,0,0,0,0,0,0,"observed",-31.4856666765261,"observed",1475.66241351279,51.89560908443,77.5662387116343,"22.6185855915013","238.896657553306"
13686,"North Dakota","2020-04-28",24.57645,19.89875,31.15,7.95805,7.2,9.60125,7.3004,6.75,9.05,1,1,1,3.52205,1.99875,6.8525,1.19785,1,2.1,18,18,18,0,0,0,0,0,0,"observed",-30.9373629407511,"observed",1609.86379134396,52.6537762980653,71.4566518842758,"19.345583348113","231.291960735482"
13687,"North Dakota","2020-04-29",25.01645,19.9,33.70125,8.1937,7.35,10.8,7.47825,6.8,10.15,1,1,1,3.7243,2.04875,7.1525,1.23565,1,2.2,19,19,19,0,0,0,0,0,0,"projected",-30.6694721573931,"observed",1732.32462287012,53.2391582528421,66.0645924064949,"16.5872110940283","223.216963486109"
13688,"North Dakota","2020-04-30",25.30855,19.89875,37.0525,8.2791,7.4,12.05,7.5574,6.8,11.3,1,1,1,3.6179,2,7.35,1.2381,1,2.3,20,20,20,0,0,0,0,0,0,"projected",-30.5385858126069,"observed",1849.25011286768,54.8801452697355,61.1384904829079,"14.283660822775","213.641337902949"
13689,"North Dakota","2020-05-01",25.7484,20.14875,40.80125,8.35035,7.35,13.2,7.63015,6.8,12.4,1,1,1,3.7019,2.04875,7.55125,1.22975,1,2.3,21,21,21,0,0,0,0,0,0,"projected",-30.4746372323805,"observed",1961.10052741585,58.5163018185374,56.6774702889682,"12.2953094852186","204.947895475721"
13690,"North Dakota","2020-05-02",26.0585,20.0975,44.25,8.4198,7.3,14.35125,7.69615,6.74875,13.5,1.036,1,2,3.6035,1.85,6.85125,1.22705,1,2.35125,22.036,22,23,0,0,0,0,0,0,"projected",-30.4433931715913,"observed",2063.36555447936,,52.0913203971188,"10.3190076710918","194.443589196069"
13691,"North Dakota","2020-05-03",26.1004,19.14875,47.05,8.38295,6.69875,14.55,7.6549,6,13.6,1.041,1,2,3.36515,0,7.20125,1.1555,0.1,2.35,23.077,23,25,0,0,0,0,0,0,"projected",-30.4281279173646,"projected",2102.15379527236,,46.9917410806639,"8.43788086368295","180.17934608169"
13692,"North Dakota","2020-05-04",25.8378,16.74125,47.2075,8.3118,5.69875,14.8,7.58,5.09875,13.85125,1.075,1,2,3.2899,0,7.5,1.1263,0.1,2.35,24.152,24,27,0,0,0,0,0,0,"projected",-30.4206696043053,"projected",2140.94203606536,,43.4811405201179,"7.19609733614197","172.685916912436"
13693,"North Dakota","2020-05-05",25.4856,13.34625,47.955,8.1768,4.69875,14.95,7.444,4.04875,13.95,1.073,1,2,3.2046,0,7.25125,1.0959,0.05,2.35,25.225,25,29,0,0,0,0,0,0,"projected",-30.4170256143092,"projected",2179.73027685836,,39.9917941803351,"6.13947061342187","164.000941236885"
13694,"North Dakota","2020-05-06",24.93665,10.15,48.75125,8.0014,3.5,15.05,7.26905,2.94875,14.05,1.072,1,2,3.1609,0,7.70125,1.05395,0,2.35,26.297,26,31,0,0,0,0,0,0,"projected",-30.4152452300607,"projected",2218.51851765137,,36.4531436915268,"5.1864152793336","152.906357430378"
13695,"North Dakota","2020-05-07",24.22895,6.89375,48.8025,7.76415,2.35,15.2,7.036,1.85,14.1,1.057,1,2,2.90405,0,7.3525,0.99075,0,2.25125,27.354,27,33,0,0,0,0,0,0,"projected",-30.4143753681577,"projected",2257.30675844437,,34.6269168671544,"4.60959490623209","147.909044499506"
13696,"North Dakota","2020-05-08",23.15295,3.7475,49.05125,7.4491,1.35,15.2525,6.73065,0.89875,14.1,0.994,0,2,2.60305,0,6.905,0.9025,0,2.3,28.348,27,35,0,0,0,0,0,0,"projected",-30.4139503701659,"projected",2296.09499923737,,32.9202750785849,"4.08622400287713","143.112243210425"
13697,"North Dakota","2020-05-09",21.9373,1.7,49.10125,7.11215,1.15,15.25,6.4011,0.75,14.1,0.962,0,2,2.31485,0,6.65125,0.81605,0,2.3,29.31,27,37,0,0,0,0,0,0,"projected",-30.4137427242253,"projected",2334.88324003037,,30.5866922445558,"3.49981760680384","135.541005560581"
13698,"North Dakota","2020-05-10",20.70675,1.55,48.105,6.74125,1,15.4,6.039,0.65,14.2,0.93,0,2,2.105,0,6.50375,0.7459,0,2.25,30.24,27,39,0,0,0,0,0,0,"projected",-30.4136412723655,"projected",2373.67148082338,,28.5514527358421,"3.03872996640275","128.863451944364"
13699,"North Dakota","2020-05-11",19.25495,1.4,48.155,6.3101,0.9,15.5,5.6208,0.55,14.25,0.9,0,2,1.81935,0,6.45,0.6557,0,2.2,31.14,27,41,0,0,0,0,0,0,"projected",-30.4135917049152,"projected",2412.45972161638,,26.5986260578542,"2.60355673626764","123.588699957006"
13700,"North Dakota","2020-05-12",17.66615,1.3,46.95375,5.81995,0.75,15.5,5.1534,0.5,13.9025,0.848,0,2,1.60485,0,6.10125,0.5705,0,2.05125,31.988,27,43,0,0,0,0,0,0,"projected",-30.4135674872012,"projected",2451.24796240938,,24.6293841012262,"2.20041417847388","117.957684846388"
13701,"North Dakota","2020-05-13",15.9013,1.14875,44.55875,5.2998,0.65,14.55125,4.6559,0.4,12.9125,0.761,0,2,1.363,0,5.45375,0.49295,0,1.5,32.749,27,45,0,0,0,0,0,0,"projected",-30.4135556548864,"projected",2490.03620320239,,22.5440059765695,"1.83559429172019","111.544695330155"
13702,"North Dakota","2020-05-14",14.21155,1,41.0575,4.79525,0.5,13.45,4.1779,0.3,11.96,0.676,0,2,1.1472,0,5.45125,0.4142,0,1.45,33.425,27,47,0,0,0,0,0,0,"projected",-30.4135498738423,"projected",2528.82444399539,,20.265222621879,"1.50207359302731","103.966869390337"
13703,"North Dakota","2020-05-15",12.6728,0.9,37.45,4.3092,0.35,12.4625,3.72675,0.2,11.01625,0.611,0,2,1.01645,0,5.3,0.36,0,1.35125,34.036,27,49,0,0,0,0,0,0,"projected",-30.413547049334,"projected",2567.6126847884,,18.4122410496345,"1.24066963444347","96.502158574661"
13704,"North Dakota","2020-05-16",11.19185,0.75,34.80625,3.8391,0.2,11.50375,3.2949,0.14875,10.0625,0.536,0,2,0.82305,0,4.85125,0.3024,0,1.35,34.572,27,51,0,0,0,0,0,0,"projected",-30.413545669333,"projected",2606.4009255814,,16.9515862519409,"1.03842985502852","90.5087166980665"
13705,"North Dakota","2020-05-17",9.80765,0.65,32.75625,3.404,0.05,10.4075,2.89955,0,9.35,0.464,0,2,0.71695,0,4.55,0.2652,0,1.3,35.036,27,52.025,0,0,0,0,0,0,"projected",-30.4135449950907,"projected",2645.1891663744,,16.0519184121395,"0.893896832354949","87.3924646790081"
13706,"North Dakota","2020-05-18",8.59315,0.5,31.46125,3.00005,0,9.80125,2.5366,0,8.55874999999999,0.399,0,1,0.6104,0,4.6,0.22595,0,1.3,35.435,27,53.025,0,0,0,0,0,0,"projected",-30.4135446656687,"projected",2683.97740716741,,15.3309508151953,"0.776588812647969","85.0707734052208"
13707,"North Dakota","2020-05-19",7.4491,0.35,30.205,2.63065,0,9.55125,2.208,0,8.4,0.334,0,1,0.49685,0,4.3,0.18355,0,1.25,35.769,27,54.025,0,0,0,0,0,0,"projected",-30.4135445047194,"projected",2722.76564796041,,14.4159149868543,"0.662246672046604","81.4120478457742"
13708,"North Dakota","2020-05-20",6.50415,0.2,29.2025,2.3194,0,9.25125,1.93525,0,8.2,0.291,0,1,0.45215,0,4.35,0.1655,0,1.25,36.06,27,55.025,0,0,0,0,0,0,"projected",-30.4135444260827,"projected",2761.55388875341,,13.3465130179959,"0.560666132165352","77.145078501926"
13709,"North Dakota","2020-05-21",5.6886,0.05,28.90125,2.0338,0,9.2,1.6867,0,8.15,0.24,0,1,0.40075,0,4.00125,0.1469,0,1.25,36.3,27,56.025,0,0,0,0,0,0,"projected",-30.4135443876622,"projected",2800.34212954642,,12.0533200772187,"0.450962652018643","70.3924729812104"
13710,"North Dakota","2020-05-22",4.93445,0,27.45375,1.77585,0,8.85125,1.47005,0,8.00125,0.213,0,1,0.32925,0,3.75,0.1221,0,1.2,36.513,27,57.025,0,0,0,0,0,0,"projected",-30.4135443688907,"projected",2839.13037033942,,10.9811729577063,"0.370767594754579","64.6147872230154"
13711,"North Dakota","2020-05-23",4.3164,0,27.4025,1.5363,0,8.7,1.26875,0,7.75,0.178,0,1,0.2934,0,3.60125,0.10835,0,1.2,36.691,27,58.025,0,0,0,0,0,0,"projected",-30.4135443597193,"projected",2877.91861113242,,9.93435853351234,"0.301782067824388","59.1335391323256"
13712,"North Dakota","2020-05-24",3.775,0,26.9,1.3352,0,8.60125,1.103,0,7.75125,0.145,0,1,0.2508,0,3.6025,0.0966,0,1.2,36.836,27,59.025,0,0,0,0,0,0,"projected",-30.4135443552384,"projected",2916.70685192543,,8.92585009595903,"0.243578358227387","53.6710191078395"
13713,"North Dakota","2020-05-25",3.31675,0,26.00375,1.16775,0,8.45125,0.9645,0,7.65125,0.133,0,1,0.23075,0,3.45125,0.08405,0,1.15,36.969,27,60.025,0,0,0,0,0,0,"projected",-30.4135443530491,"projected",2955.49509271843,,8.01842090274429,"0.196532537214807","48.6211980103485"
13714,"North Dakota","2020-05-26",2.89155,0,25.55625,1.00935,0,8.35,0.8356,0,7.6,0.117,0,1,0.1776,0,3.2025,0.06855,0,1.15,37.086,27,61.025,0,0,0,0,0,0,"projected",-30.4135443519794,"projected",2994.28333351143,,7.29535019155964,"0.160574505405384","44.6185985325602"
13715,"North Dakota","2020-05-27",2.4882,0,24.8525,0.8701,0,8.25,0.72015,0,7.5,0.1,0,1,0.14835,0,2.85,0.05795,0,1.10125,37.186,27,62.025,0,0,0,0,0,0,"projected",-30.4135443514568,"projected",3033.07157430443,,6.80173840559379,"0.134719242918072","42.0331076242087"
13716,"North Dakota","2020-05-28",2.1372,0,24.40125,0.7486,0,8.05,0.61855,0,7.30125,0.089,0,1,0.13285,0,2.8,0.0475,0,1.1,37.275,27,63.025,0,0,0,0,0,0,"projected",-30.4135443512014,"projected",3071.85981509744,,6.20531510931812,"0.111409446885227","38.6150881868641"
13717,"North Dakota","2020-05-29",1.8362,0,23.9025,0.63615,0,7.90125,0.52305,0,7.20125,0.077,0,1,0.1087,0,2.4525,0.03895,0,1.05,37.352,27,64.025,0,0,0,0,0,0,"projected",-30.4135443510767,"projected",3110.64805589044,,5.62482647062524,"0.0908712212869432","35.1853273649234"
13718,"North Dakota","2020-05-30",1.55725,0,22.2575,0.5421,0,7.7,0.44485,0,6.95125,0.069,0,1,0.08285,0,2.0525,0.03515,0,1.05,37.421,27,65.025,0,0,0,0,0,0,"projected",-30.4135443510157,"projected",3149.43629668344,,5.1579405138538,"0.0738663921947591","32.4444913106359"
13719,"North Dakota","2020-05-31",1.32875,0,19.2175,0.4542,0,7.00125,0.37195,0,6.25,0.055,0,1,0.08355,0,0,0.02905,0,0.201249999999999,37.476,27,66.025,0,0,0,0,0,0,"projected",-30.413544350986,"projected",3188.22453747645,,4.73416222784971,"0.0602213265519822","29.9200536217395"
13720,"North Dakota","2020-06-01",1.1206,0,15.87625,0.38805,0,6,0.3172,0,5.2025,0.047,0,1,0.0681,0,0,0.0274,0,0.152499999999998,37.523,27,67,0,0,0,0,0,0,"projected",-30.4135443509714,"projected",3227.01277826945,,4.36820778604643,"0.0496385262551485","27.729405687892"
13721,"North Dakota","2020-06-02",0.95905,0,12.0549999999999,0.3309,0,4.85125,0.27055,0,4.1525,0.038,0,1,0.0625,0,0,0.02235,0,0.0512499999999989,37.561,27,68,0,0,0,0,0,0,"projected",-30.4135443509643,"projected",3265.80101906245,,4.03468880482507,"0.0409104585909517","25.7306921877433"
13722,"North Dakota","2020-06-03",0.81905,0,9.27124999999998,0.28005,0,3.7525,0.22825,0,3.10125,0.031,0,1,0.0434,0,0,0.01705,0,0,37.592,27,68,0,0,0,0,0,0,"projected",-30.4135443509608,"projected",3304.58925985545,,3.67744415616803,"0.0332753873022739","23.4497715809179"
13723,"North Dakota","2020-06-04",0.67985,0,6.90125,0.23895,0,2.6525,0.19435,0,2.05125,0.027,0,1,0.02855,0,0,0.012,0,0,37.619,27,68,0,0,0,0,0,0,"projected",-30.4135443509591,"projected",3343.37750064846,,3.29231364096468,"0.0263092292443616","20.9413729408901"
13724,"North Dakota","2020-06-05",0.55345,0,3.70125,0.1983,0,1.755,0.1601,0,1.1525,0.023,0,0,0.01145,0,0,0.0057,0,0,37.642,27,69,0,0,0,0,0,0,"projected",-30.4135443509583,"projected",3382.16574144147,,2.97849162580573,"0.0211766794032883","18.8988288205553"
13725,"North Dakota","2020-06-06",0.4543,0,2.20125,0.16065,0,1.50375,0.1288,0,1.05125,0.022,0,0,0.00885,0,0,0.00495,0,0,37.664,27,69.025,0,0,0,0,0,0,"projected",-30.4135443509579,"projected",3420.95398223447,,2.73811388194235,"0.0174568930699024","17.4682119646546"
